"draw","site_index","cover","site"
77,6,70.6167629204758,"Mahe W Granite"
78,6,70.6177855967618,"Mahe W Granite"
79,6,70.6186813095964,"Mahe W Granite"
80,6,70.6194658194104,"Mahe W Granite"
81,6,70.6201529306922,"Mahe W Granite"
82,6,70.6207547346202,"Mahe W Granite"
83,6,70.6212818216224,"Mahe W Granite"
84,6,70.6217434675847,"Mahe W Granite"
85,6,70.6221478680097,"Mahe W Granite"
86,6,70.6225040732534,"Mahe W Granite"
87,6,70.6228157926063,"Mahe W Granite"
88,6,70.6230885816093,"Mahe W Granite"
89,6,70.6233273020655,"Mahe W Granite"
90,6,70.6235362086566,"Mahe W Granite"
91,6,70.6237190247465,"Mahe W Granite"
92,6,70.6238790087245,"Mahe W Granite"
93,6,70.6240190120648,"Mahe W Granite"
94,6,70.6241415301385,"Mahe W Granite"
95,6,70.6242487466819,"Mahe W Granite"
96,6,70.6243425727122,"Mahe W Granite"
97,6,70.6244246805847,"Mahe W Granite"
98,6,70.6244965337968,"Mahe W Granite"
99,6,70.6245594130711,"Mahe W Granite"
100,6,70.6246144391808,"Mahe W Granite"
1,7,23.1555355592099,"Mahe W Patch"
2,7,24.4519607886653,"Mahe W Patch"
3,7,25.7202975493551,"Mahe W Patch"
4,7,27.0748494535405,"Mahe W Patch"
5,7,28.5376257416257,"Mahe W Patch"
6,7,30.0443253682533,"Mahe W Patch"
7,7,31.4662595414235,"Mahe W Patch"
8,7,32.9710212345035,"Mahe W Patch"
9,7,34.5124945493943,"Mahe W Patch"
10,7,36.0717236792726,"Mahe W Patch"
11,7,37.6550742268085,"Mahe W Patch"
12,7,39.2655357267809,"Mahe W Patch"
13,7,40.8246812304984,"Mahe W Patch"
14,7,42.3505099334054,"Mahe W Patch"
15,7,43.9437992679221,"Mahe W Patch"
16,7,45.5026989380378,"Mahe W Patch"
17,7,47.0418905817018,"Mahe W Patch"
18,7,48.5123292963112,"Mahe W Patch"
19,7,49.9291376735376,"Mahe W Patch"
20,7,51.3384919230253,"Mahe W Patch"
21,7,52.7445947182948,"Mahe W Patch"
22,7,54.0323566307254,"Mahe W Patch"
23,7,55.3374688920687,"Mahe W Patch"
24,7,56.5180548938891,"Mahe W Patch"
25,7,57.6553654018851,"Mahe W Patch"
26,7,58.7540589901494,"Mahe W Patch"
27,7,59.8271142622664,"Mahe W Patch"
28,7,60.7992266977354,"Mahe W Patch"
29,7,61.7510922372028,"Mahe W Patch"
30,7,62.6487359830239,"Mahe W Patch"
31,7,63.4978963527636,"Mahe W Patch"
32,7,64.2775914680052,"Mahe W Patch"
33,7,65.0382599886297,"Mahe W Patch"
34,7,65.718776858947,"Mahe W Patch"
35,7,66.3724345396557,"Mahe W Patch"
36,7,66.9782611557689,"Mahe W Patch"
37,7,67.5289626912124,"Mahe W Patch"
38,7,68.040310736066,"Mahe W Patch"
39,7,68.5159896280481,"Mahe W Patch"
40,7,68.9567963664622,"Mahe W Patch"
41,7,69.3722352612385,"Mahe W Patch"
42,7,69.7550850109204,"Mahe W Patch"
43,7,70.1103836292446,"Mahe W Patch"
44,7,70.4398509090034,"Mahe W Patch"
45,7,70.7467096639629,"Mahe W Patch"
46,7,71.0366181735322,"Mahe W Patch"
47,7,71.3035225986028,"Mahe W Patch"
48,7,71.5473111895798,"Mahe W Patch"
49,7,71.7723906852183,"Mahe W Patch"
50,7,71.9800977055639,"Mahe W Patch"
51,7,72.171688861595,"Mahe W Patch"
52,7,72.3483430344463,"Mahe W Patch"
53,7,72.5111640560922,"Mahe W Patch"
54,7,72.6611836844935,"Mahe W Patch"
55,7,72.7993647827676,"Mahe W Patch"
56,7,72.9266046267002,"Mahe W Patch"
57,7,73.0437382779364,"Mahe W Patch"
58,7,73.1529178187301,"Mahe W Patch"
59,7,73.2536517500084,"Mahe W Patch"
60,7,73.3461845983758,"Mahe W Patch"
61,7,73.4303163475796,"Mahe W Patch"
62,7,73.5075151406699,"Mahe W Patch"
63,7,73.578465577291,"Mahe W Patch"
64,7,73.6436637710519,"Mahe W Patch"
65,7,73.7034525586625,"Mahe W Patch"
66,7,73.7574174317221,"Mahe W Patch"
67,7,73.8067464404957,"Mahe W Patch"
68,7,73.8521611377705,"Mahe W Patch"
69,7,73.8939681324949,"Mahe W Patch"
70,7,73.9324506346417,"Mahe W Patch"
71,7,73.9678701449934,"Mahe W Patch"
72,7,74.0006359953993,"Mahe W Patch"
73,7,74.0314173473724,"Mahe W Patch"
74,7,74.0596769684725,"Mahe W Patch"
75,7,74.0856199423028,"Mahe W Patch"
76,7,74.1094349163151,"Mahe W Patch"
77,7,74.1312953802056,"Mahe W Patch"
78,7,74.1512082083338,"Mahe W Patch"
79,7,74.1693344723313,"Mahe W Patch"
80,7,74.1859961023375,"Mahe W Patch"
81,7,74.2013108952791,"Mahe W Patch"
82,7,74.2155549476884,"Mahe W Patch"
83,7,74.2286580597223,"Mahe W Patch"
84,7,74.2406859480854,"Mahe W Patch"
85,7,74.2517265795634,"Mahe W Patch"
86,7,74.2618607671441,"Mahe W Patch"
87,7,74.2711627448963,"Mahe W Patch"
88,7,74.2797120427867,"Mahe W Patch"
89,7,74.2876228347165,"Mahe W Patch"
90,7,74.2948672578574,"Mahe W Patch"
91,7,74.3014509739643,"Mahe W Patch"
92,7,74.3074941804306,"Mahe W Patch"
93,7,74.3130411856274,"Mahe W Patch"
94,7,74.3181326763556,"Mahe W Patch"
95,7,74.3228060121694,"Mahe W Patch"
96,7,74.3270954960479,"Mahe W Patch"
97,7,74.3310326232735,"Mahe W Patch"
98,7,74.3346463102346,"Mahe W Patch"
99,7,74.337963104744,"Mahe W Patch"
100,7,74.3410073793383,"Mahe W Patch"
1,8,6.58502875251804,"Praslin NE Granite"
2,8,9.17643241799272,"Praslin NE Granite"
3,8,12.5698974318863,"Praslin NE Granite"
4,8,16.6242239665062,"Praslin NE Granite"
5,8,21.3800413204187,"Praslin NE Granite"
6,8,26.8409633375691,"Praslin NE Granite"
7,8,32.6212469905929,"Praslin NE Granite"
8,8,38.576422494424,"Praslin NE Granite"
9,8,44.4360812060845,"Praslin NE Granite"
10,8,49.8908724093198,"Praslin NE Granite"
11,8,54.8634710303205,"Praslin NE Granite"
12,8,59.3521676844117,"Praslin NE Granite"
13,8,63.155105246163,"Praslin NE Granite"
14,8,66.4128033748442,"Praslin NE Granite"
15,8,69.1586666621667,"Praslin NE Granite"
16,8,71.4169985275819,"Praslin NE Granite"
17,8,73.2763692498269,"Praslin NE Granite"
18,8,74.7898238157247,"Praslin NE Granite"
19,8,76.0035273529111,"Praslin NE Granite"
20,8,76.9649252654803,"Praslin NE Granite"
21,8,77.7366471968085,"Praslin NE Granite"
22,8,78.3503853624793,"Praslin NE Granite"
23,8,78.8417943572182,"Praslin NE Granite"
24,8,79.2260031810692,"Praslin NE Granite"
25,8,79.5370117356533,"Praslin NE Granite"
26,8,79.7807738638584,"Praslin NE Granite"
27,8,79.9723013615768,"Praslin NE Granite"
28,8,80.1225516954163,"Praslin NE Granite"
29,8,80.2422085314217,"Praslin NE Granite"
30,8,80.335889020552,"Praslin NE Granite"
31,8,80.4097736981265,"Praslin NE Granite"
32,8,80.4683181865943,"Praslin NE Granite"
33,8,80.5147151586778,"Praslin NE Granite"
34,8,80.5513017110893,"Praslin NE Granite"
35,8,80.580187846893,"Praslin NE Granite"
36,8,80.6032287698904,"Praslin NE Granite"
37,8,80.6212413862006,"Praslin NE Granite"
38,8,80.6354196534212,"Praslin NE Granite"
39,8,80.6464923962062,"Praslin NE Granite"
40,8,80.6552201608603,"Praslin NE Granite"
41,8,80.6620948218357,"Praslin NE Granite"
42,8,80.6675235083862,"Praslin NE Granite"
43,8,80.6717923100959,"Praslin NE Granite"
44,8,80.6751489909605,"Praslin NE Granite"
45,8,80.677781337377,"Praslin NE Granite"
46,8,80.6798477092304,"Praslin NE Granite"
47,8,80.6814747510332,"Praslin NE Granite"
48,8,80.6827558606455,"Praslin NE Granite"
49,8,80.6837630343696,"Praslin NE Granite"
50,8,80.6845575460907,"Praslin NE Granite"
51,8,80.6851875429267,"Praslin NE Granite"
52,8,80.685681664612,"Praslin NE Granite"
53,8,80.6860673097663,"Praslin NE Granite"
54,8,80.6863711635972,"Praslin NE Granite"
55,8,80.6866105732876,"Praslin NE Granite"
56,8,80.6867992068706,"Praslin NE Granite"
57,8,80.6869482027737,"Praslin NE Granite"
58,8,80.6870655306003,"Praslin NE Granite"
59,8,80.6871579031474,"Praslin NE Granite"
60,8,80.6872305794308,"Praslin NE Granite"
61,8,80.6872878161076,"Praslin NE Granite"
62,8,80.6873328932174,"Praslin NE Granite"
63,8,80.6873683939799,"Praslin NE Granite"
64,8,80.6873963528287,"Praslin NE Granite"
65,8,80.6874183376569,"Praslin NE Granite"
66,8,80.6874356388861,"Praslin NE Granite"
67,8,80.6874492975003,"Praslin NE Granite"
68,8,80.6874600581253,"Praslin NE Granite"
69,8,80.6874685349921,"Praslin NE Granite"
70,8,80.687475212794,"Praslin NE Granite"
71,8,80.6874804733548,"Praslin NE Granite"
72,8,80.6874846174609,"Praslin NE Granite"
73,8,80.6874878820611,"Praslin NE Granite"
74,8,80.6874904538157,"Praslin NE Granite"
75,8,80.6874924824035,"Praslin NE Granite"
76,8,80.6874940840003,"Praslin NE Granite"
77,8,80.6874953443826,"Praslin NE Granite"
78,8,80.6874963362449,"Praslin NE Granite"
79,8,80.6874971167945,"Praslin NE Granite"
80,8,80.6874977310508,"Praslin NE Granite"
81,8,80.687498214442,"Praslin NE Granite"
82,8,80.6874985948484,"Praslin NE Granite"
83,8,80.6874988942108,"Praslin NE Granite"
84,8,80.687499129795,"Praslin NE Granite"
85,8,80.6874993151889,"Praslin NE Granite"
86,8,80.6874994610853,"Praslin NE Granite"
87,8,80.687499575899,"Praslin NE Granite"
88,8,80.687499666252,"Praslin NE Granite"
89,8,80.6874997373558,"Praslin NE Granite"
90,8,80.6874997933111,"Praslin NE Granite"
91,8,80.6874998373453,"Praslin NE Granite"
92,8,80.6874998719983,"Praslin NE Granite"
93,8,80.6874998992685,"Praslin NE Granite"
94,8,80.687499920729,"Praslin NE Granite"
95,8,80.6874999376173,"Praslin NE Granite"
96,8,80.6874999509077,"Praslin NE Granite"
97,8,80.6874999613666,"Praslin NE Granite"
98,8,80.6874999695973,"Praslin NE Granite"
99,8,80.6874999760744,"Praslin NE Granite"
100,8,80.6874999811717,"Praslin NE Granite"
1,9,4.94274426874074,"Praslin NE Patch"
2,9,5.47669770607232,"Praslin NE Patch"
3,9,6.0554309010188,"Praslin NE Patch"
4,9,6.70918952951252,"Praslin NE Patch"
5,9,7.42598686356029,"Praslin NE Patch"
6,9,8.20818354957789,"Praslin NE Patch"
7,9,9.07218363352852,"Praslin NE Patch"
8,9,9.95510473337391,"Praslin NE Patch"
9,9,10.9424996424323,"Praslin NE Patch"
10,9,12.0100973932535,"Praslin NE Patch"
11,9,13.088010134267,"Praslin NE Patch"
12,9,14.2678478904539,"Praslin NE Patch"
13,9,15.5102057767055,"Praslin NE Patch"
14,9,16.8663726816075,"Praslin NE Patch"
15,9,18.2820243688725,"Praslin NE Patch"
16,9,19.7257312065892,"Praslin NE Patch"
17,9,21.2017508142193,"Praslin NE Patch"
18,9,22.7086718015915,"Praslin NE Patch"
19,9,24.3432517108146,"Praslin NE Patch"
20,9,26.0447296879646,"Praslin NE Patch"
21,9,27.7172000110104,"Praslin NE Patch"
22,9,29.4279502718834,"Praslin NE Patch"
23,9,31.1726450732339,"Praslin NE Patch"
24,9,32.9153790740319,"Praslin NE Patch"
25,9,34.6899607900474,"Praslin NE Patch"
26,9,36.4375029811426,"Praslin NE Patch"
27,9,38.1990609812513,"Praslin NE Patch"
28,9,39.9448967936836,"Praslin NE Patch"
29,9,41.6581812545855,"Praslin NE Patch"
30,9,43.3801628105621,"Praslin NE Patch"
31,9,45.0834793630742,"Praslin NE Patch"
32,9,46.7671101277836,"Praslin NE Patch"
33,9,48.4187727309455,"Praslin NE Patch"
34,9,50.006362226331,"Praslin NE Patch"
35,9,51.5630385533471,"Praslin NE Patch"
36,9,53.0813678452707,"Praslin NE Patch"
37,9,54.5609701553921,"Praslin NE Patch"
38,9,55.9696532332064,"Praslin NE Patch"
39,9,57.3336888098714,"Praslin NE Patch"
40,9,58.6514007342746,"Praslin NE Patch"
41,9,59.9335820728444,"Praslin NE Patch"
42,9,61.1397099839394,"Praslin NE Patch"
43,9,62.2922500427531,"Praslin NE Patch"
44,9,63.3879175937579,"Praslin NE Patch"
45,9,64.4397261098134,"Praslin NE Patch"
46,9,65.4419305093503,"Praslin NE Patch"
47,9,66.3955562961774,"Praslin NE Patch"
48,9,67.3097985338232,"Praslin NE Patch"
49,9,68.1774864888149,"Praslin NE Patch"
50,9,68.9996758323795,"Praslin NE Patch"
51,9,69.7699530657571,"Praslin NE Patch"
52,9,70.493979110027,"Praslin NE Patch"
53,9,71.1777765350833,"Praslin NE Patch"
54,9,71.8321026111536,"Praslin NE Patch"
55,9,72.4492983690734,"Praslin NE Patch"
56,9,73.0310161978417,"Praslin NE Patch"
57,9,73.572000804078,"Praslin NE Patch"
58,9,74.083466855657,"Praslin NE Patch"
59,9,74.5740019792539,"Praslin NE Patch"
60,9,75.0350708518607,"Praslin NE Patch"
61,9,75.4638102455497,"Praslin NE Patch"
62,9,75.8660092110948,"Praslin NE Patch"
63,9,76.2434856914428,"Praslin NE Patch"
64,9,76.5981532760731,"Praslin NE Patch"
65,9,76.9308871196239,"Praslin NE Patch"
66,9,77.2427099670429,"Praslin NE Patch"
67,9,77.5348272098233,"Praslin NE Patch"
68,9,77.8069478877282,"Praslin NE Patch"
69,9,78.061262745512,"Praslin NE Patch"
70,9,78.3007948469877,"Praslin NE Patch"
71,9,78.5248185449227,"Praslin NE Patch"
72,9,78.7343999152013,"Praslin NE Patch"
73,9,78.9304212304415,"Praslin NE Patch"
74,9,79.1137172437118,"Praslin NE Patch"
75,9,79.2850768893597,"Praslin NE Patch"
76,9,79.4452450500418,"Praslin NE Patch"
77,9,79.594924364999,"Praslin NE Patch"
78,9,79.7347770583882,"Praslin NE Patch"
79,9,79.8654267698444,"Praslin NE Patch"
80,9,79.9874603723984,"Praslin NE Patch"
81,9,80.1014297654823,"Praslin NE Patch"
82,9,80.207853633035,"Praslin NE Patch"
83,9,80.3072191586994,"Praslin NE Patch"
84,9,80.3999836918208,"Praslin NE Patch"
85,9,80.486576359442,"Praslin NE Patch"
86,9,80.5673996207566,"Praslin NE Patch"
87,9,80.6428307615659,"Praslin NE Patch"
88,9,80.713186625755,"Praslin NE Patch"
89,9,80.7785622765076,"Praslin NE Patch"
90,9,80.8395824957466,"Praslin NE Patch"
91,9,80.8965333825256,"Praslin NE Patch"
92,9,80.9496827733534,"Praslin NE Patch"
93,9,80.9992813382245,"Praslin NE Patch"
94,9,81.0457869396925,"Praslin NE Patch"
95,9,81.0892567304987,"Praslin NE Patch"
96,9,81.1297954684566,"Praslin NE Patch"
97,9,81.1675989990681,"Praslin NE Patch"
98,9,81.2027036596459,"Praslin NE Patch"
99,9,81.2354016302102,"Praslin NE Patch"
100,9,81.2659044466735,"Praslin NE Patch"
1,10,6.20839871287671,"Praslin SW Granite"
2,10,8.02697185789799,"Praslin SW Granite"
3,10,10.2876302883081,"Praslin SW Granite"
4,10,13.077698492727,"Praslin SW Granite"
5,10,16.3548789193201,"Praslin SW Granite"
6,10,20.1118601888118,"Praslin SW Granite"
7,10,24.3140060174659,"Praslin SW Granite"
8,10,28.9965272320497,"Praslin SW Granite"
9,10,33.9685230191098,"Praslin SW Granite"
10,10,39.297874840439,"Praslin SW Granite"
11,10,44.5055341222511,"Praslin SW Granite"
12,10,49.7290929670095,"Praslin SW Granite"
13,10,54.8869337015592,"Praslin SW Granite"
14,10,59.843823906259,"Praslin SW Granite"
15,10,64.4238818593151,"Praslin SW Granite"
16,10,68.6800343567635,"Praslin SW Granite"
17,10,72.6398333786343,"Praslin SW Granite"
18,10,76.2015915173372,"Praslin SW Granite"
19,10,79.3723488712683,"Praslin SW Granite"
20,10,82.1945211815248,"Praslin SW Granite"
21,10,84.6841981023509,"Praslin SW Granite"
22,10,86.8999722432434,"Praslin SW Granite"
23,10,88.7881555774749,"Praslin SW Granite"
24,10,90.432786005089,"Praslin SW Granite"
25,10,91.8505580420201,"Praslin SW Granite"
26,10,93.0624957709558,"Praslin SW Granite"
27,10,94.101810308845,"Praslin SW Granite"
28,10,94.9831705572233,"Praslin SW Granite"
29,10,95.7512834422024,"Praslin SW Granite"
30,10,96.3897475313931,"Praslin SW Granite"
31,10,96.9431901663128,"Praslin SW Granite"
32,10,97.4222788692877,"Praslin SW Granite"
33,10,97.8229779577516,"Praslin SW Granite"
34,10,98.1605621223132,"Praslin SW Granite"
35,10,98.442088535927,"Praslin SW Granite"
36,10,98.6835359957951,"Praslin SW Granite"
37,10,98.8867271424359,"Praslin SW Granite"
38,10,99.0599284217944,"Praslin SW Granite"
39,10,99.2070150207252,"Praslin SW Granite"
40,10,99.3314132653031,"Praslin SW Granite"
41,10,99.4352133888514,"Praslin SW Granite"
42,10,99.5239545588766,"Praslin SW Granite"
43,10,99.598987433515,"Praslin SW Granite"
44,10,99.6617501276933,"Praslin SW Granite"
45,10,99.7144222368054,"Praslin SW Granite"
46,10,99.7590586688167,"Praslin SW Granite"
47,10,99.7967865770485,"Praslin SW Granite"
48,10,99.8286136512189,"Praslin SW Granite"
49,10,99.8555529050129,"Praslin SW Granite"
50,10,99.878295358724,"Praslin SW Granite"
51,10,99.8972905121604,"Praslin SW Granite"
52,10,99.9131629626077,"Praslin SW Granite"
53,10,99.9266068950466,"Praslin SW Granite"
54,10,99.9380443434549,"Praslin SW Granite"
55,10,99.9477192278133,"Praslin SW Granite"
56,10,99.9559098736865,"Praslin SW Granite"
57,10,99.9628254604131,"Praslin SW Granite"
58,10,99.9686532109168,"Praslin SW Granite"
59,10,99.9735119964406,"Praslin SW Granite"
60,10,99.9776177225289,"Praslin SW Granite"
61,10,99.9810870817553,"Praslin SW Granite"
62,10,99.9840439543554,"Praslin SW Granite"
63,10,99.9865434678984,"Praslin SW Granite"
64,10,99.9886598576879,"Praslin SW Granite"
65,10,99.9904433994173,"Praslin SW Granite"
66,10,99.9919464363401,"Praslin SW Granite"
67,10,99.9932033239421,"Praslin SW Granite"
68,10,99.994267549954,"Praslin SW Granite"
69,10,99.9951699108827,"Praslin SW Granite"
70,10,99.9959338771649,"Praslin SW Granite"
71,10,99.9965762899216,"Praslin SW Granite"
72,10,99.9971128476042,"Praslin SW Granite"
73,10,99.9975642192402,"Praslin SW Granite"
74,10,99.997944762424,"Praslin SW Granite"
75,10,99.9982658511715,"Praslin SW Granite"
76,10,99.9985367746103,"Praslin SW Granite"
77,10,99.9987652661409,"Praslin SW Granite"
78,10,99.9989584611459,"Praslin SW Granite"
79,10,99.9991219521768,"Praslin SW Granite"
80,10,99.999259779358,"Praslin SW Granite"
81,10,99.9993759713182,"Praslin SW Granite"
82,10,99.9994739242793,"Praslin SW Granite"
83,10,99.9995565013287,"Praslin SW Granite"
84,10,99.9996261161117,"Praslin SW Granite"
85,10,99.9996848033828,"Praslin SW Granite"
86,10,99.9997342784853,"Praslin SW Granite"
87,10,99.9997759874913,"Praslin SW Granite"
88,10,99.9998111494725,"Praslin SW Granite"
89,10,99.999840607032,"Praslin SW Granite"
90,10,99.9998654411779,"Praslin SW Granite"
91,10,99.9998864059285,"Praslin SW Granite"
92,10,99.9999041041907,"Praslin SW Granite"
93,10,99.9999190449278,"Praslin SW Granite"
94,10,99.9999316577967,"Praslin SW Granite"
95,10,99.9999423055068,"Praslin SW Granite"
96,10,99.9999512942509,"Praslin SW Granite"
97,10,99.9999588825125,"Praslin SW Granite"
98,10,99.9999653180731,"Praslin SW Granite"
99,10,99.9999707566521,"Praslin SW Granite"
100,10,99.9999753423906,"Praslin SW Granite"
1,11,12.7549952654898,"Ste Anne Granite"
2,11,13.5821920002244,"Ste Anne Granite"
3,11,14.499572475471,"Ste Anne Granite"
4,11,15.446181317067,"Ste Anne Granite"
5,11,16.3807287822029,"Ste Anne Granite"
6,11,17.3748449302038,"Ste Anne Granite"
7,11,18.4532635699222,"Ste Anne Granite"
8,11,19.563110037678,"Ste Anne Granite"
9,11,20.7119156409802,"Ste Anne Granite"
10,11,21.9502166992713,"Ste Anne Granite"
11,11,23.1953387084068,"Ste Anne Granite"
12,11,24.5059347534873,"Ste Anne Granite"
13,11,25.7859913629467,"Ste Anne Granite"
14,11,27.1842279882021,"Ste Anne Granite"
15,11,28.6160576806802,"Ste Anne Granite"
16,11,30.117715321223,"Ste Anne Granite"
17,11,31.6246372372063,"Ste Anne Granite"
18,11,33.1753907979598,"Ste Anne Granite"
19,11,34.7766230160796,"Ste Anne Granite"
20,11,36.3592512271883,"Ste Anne Granite"
21,11,37.9641462948821,"Ste Anne Granite"
22,11,39.6352957299014,"Ste Anne Granite"
23,11,41.3434367671912,"Ste Anne Granite"
24,11,43.0266663111218,"Ste Anne Granite"
25,11,44.77283605548,"Ste Anne Granite"
26,11,46.4570416244207,"Ste Anne Granite"
27,11,48.1655475764704,"Ste Anne Granite"
28,11,49.8408143153713,"Ste Anne Granite"
29,11,51.4870722383393,"Ste Anne Granite"
30,11,53.1486900398399,"Ste Anne Granite"
31,11,54.7878616398746,"Ste Anne Granite"
32,11,56.373733212531,"Ste Anne Granite"
33,11,57.9273151880531,"Ste Anne Granite"
34,11,59.4334867904114,"Ste Anne Granite"
35,11,60.9394807310793,"Ste Anne Granite"
36,11,62.414804763395,"Ste Anne Granite"
37,11,63.8751072407979,"Ste Anne Granite"
38,11,65.2891380959044,"Ste Anne Granite"
39,11,66.6931493680293,"Ste Anne Granite"
40,11,68.0793684384479,"Ste Anne Granite"
41,11,69.424990341339,"Ste Anne Granite"
42,11,70.7292276446662,"Ste Anne Granite"
43,11,71.984828159819,"Ste Anne Granite"
44,11,73.1589034471975,"Ste Anne Granite"
45,11,74.2917971155622,"Ste Anne Granite"
46,11,75.3790254653221,"Ste Anne Granite"
47,11,76.4556097613713,"Ste Anne Granite"
48,11,77.4855038630968,"Ste Anne Granite"
49,11,78.4809556104642,"Ste Anne Granite"
50,11,79.4421906792861,"Ste Anne Granite"
51,11,80.3648965421595,"Ste Anne Granite"
52,11,81.2415652522258,"Ste Anne Granite"
53,11,82.078146340991,"Ste Anne Granite"
54,11,82.8750164221333,"Ste Anne Granite"
55,11,83.6379546907527,"Ste Anne Granite"
56,11,84.3780918333859,"Ste Anne Granite"
57,11,85.087659366444,"Ste Anne Granite"
58,11,85.7648334443597,"Ste Anne Granite"
59,11,86.4051264623258,"Ste Anne Granite"
60,11,87.0162727305326,"Ste Anne Granite"
61,11,87.6049502135886,"Ste Anne Granite"
62,11,88.1625378733547,"Ste Anne Granite"
63,11,88.6931446871075,"Ste Anne Granite"
64,11,89.1978217870124,"Ste Anne Granite"
65,11,89.6776071366838,"Ste Anne Granite"
66,11,90.1335221812343,"Ste Anne Granite"
67,11,90.5665689879054,"Ste Anne Granite"
68,11,90.977727837136,"Ste Anne Granite"
69,11,91.3679552249292,"Ste Anne Granite"
70,11,91.7381822387479,"Ste Anne Granite"
71,11,92.0895757843071,"Ste Anne Granite"
72,11,92.4227241103573,"Ste Anne Granite"
73,11,92.7384662621696,"Ste Anne Granite"
74,11,93.0376255415271,"Ste Anne Granite"
75,11,93.3209957660037,"Ste Anne Granite"
76,11,93.5893412256762,"Ste Anne Granite"
77,11,93.8433968008243,"Ste Anne Granite"
78,11,94.0838682187408,"Ste Anne Granite"
79,11,94.3114324297211,"Ste Anne Granite"
80,11,94.5264021045155,"Ste Anne Granite"
81,11,94.7288162612143,"Ste Anne Granite"
82,11,94.9203283322033,"Ste Anne Granite"
83,11,95.1014940924441,"Ste Anne Granite"
84,11,95.2728444240692,"Ste Anne Granite"
85,11,95.4348860438623,"Ste Anne Granite"
86,11,95.5881022574702,"Ste Anne Granite"
87,11,95.7329537324902,"Ste Anne Granite"
88,11,95.8698792835431,"Ste Anne Granite"
89,11,95.9992966633306,"Ste Anne Granite"
90,11,96.121472697213,"Ste Anne Granite"
91,11,96.2362453135541,"Ste Anne Granite"
92,11,96.3447320006823,"Ste Anne Granite"
93,11,96.4472672375946,"Ste Anne Granite"
94,11,96.54416877464,"Ste Anne Granite"
95,11,96.6357383518466,"Ste Anne Granite"
96,11,96.7227679410356,"Ste Anne Granite"
97,11,96.8051412422149,"Ste Anne Granite"
98,11,96.8829287338037,"Ste Anne Granite"
99,11,96.956380586425,"Ste Anne Granite"
100,11,97.0257338874291,"Ste Anne Granite"
1,12,7.52367516899622,"Ste Anne Patch"
2,12,9.21603536049044,"Ste Anne Patch"
3,12,11.1824007668995,"Ste Anne Patch"
4,12,13.4907251150223,"Ste Anne Patch"
5,12,16.1457028063262,"Ste Anne Patch"
6,12,19.1191287881119,"Ste Anne Patch"
7,12,22.4393526886381,"Ste Anne Patch"
8,12,26.0313018148549,"Ste Anne Patch"
9,12,29.8239381928416,"Ste Anne Patch"
10,12,33.7743219262359,"Ste Anne Patch"
11,12,37.8206435465336,"Ste Anne Patch"
12,12,41.8912785920134,"Ste Anne Patch"
13,12,45.8030359556471,"Ste Anne Patch"
14,12,49.680204198107,"Ste Anne Patch"
15,12,53.3921555533683,"Ste Anne Patch"
16,12,56.8544073055729,"Ste Anne Patch"
17,12,60.1492418734876,"Ste Anne Patch"
18,12,63.1278604231171,"Ste Anne Patch"
19,12,65.892040906747,"Ste Anne Patch"
20,12,68.4194706518762,"Ste Anne Patch"
21,12,70.6917801321397,"Ste Anne Patch"
22,12,72.7232751094944,"Ste Anne Patch"
23,12,74.5507356468824,"Ste Anne Patch"
24,12,76.1557933642216,"Ste Anne Patch"
25,12,77.5904033808983,"Ste Anne Patch"
26,12,78.8524009014211,"Ste Anne Patch"
27,12,79.9559612099461,"Ste Anne Patch"
28,12,80.9270610737794,"Ste Anne Patch"
29,12,81.7896941703357,"Ste Anne Patch"
30,12,82.5291996257434,"Ste Anne Patch"
31,12,83.1827364251598,"Ste Anne Patch"
32,12,83.7437959160762,"Ste Anne Patch"
33,12,84.2283782195329,"Ste Anne Patch"
34,12,84.6544198787316,"Ste Anne Patch"
35,12,85.0173079241526,"Ste Anne Patch"
36,12,85.3335735574717,"Ste Anne Patch"
37,12,85.6070133551845,"Ste Anne Patch"
38,12,85.8452343688207,"Ste Anne Patch"
39,12,86.0507197616647,"Ste Anne Patch"
40,12,86.2275960873974,"Ste Anne Patch"
41,12,86.3790129804847,"Ste Anne Patch"
42,12,86.509844220089,"Ste Anne Patch"
43,12,86.6219163806778,"Ste Anne Patch"
44,12,86.7179609094735,"Ste Anne Patch"
45,12,86.8008849735737,"Ste Anne Patch"
46,12,86.8722990416104,"Ste Anne Patch"
47,12,86.9341595891755,"Ste Anne Patch"
48,12,86.9869495717691,"Ste Anne Patch"
49,12,87.0324961275902,"Ste Anne Patch"
50,12,87.0719070303119,"Ste Anne Patch"
51,12,87.1055780981991,"Ste Anne Patch"
52,12,87.1345435146013,"Ste Anne Patch"
53,12,87.1594428630188,"Ste Anne Patch"
54,12,87.1807479124744,"Ste Anne Patch"
55,12,87.1992371574,"Ste Anne Patch"
56,12,87.2149060943732,"Ste Anne Patch"
57,12,87.2284726298776,"Ste Anne Patch"
58,12,87.2401876122187,"Ste Anne Patch"
59,12,87.2502481713115,"Ste Anne Patch"
60,12,87.2589186758951,"Ste Anne Patch"
61,12,87.266381972129,"Ste Anne Patch"
62,12,87.2728060296141,"Ste Anne Patch"
63,12,87.2783471597972,"Ste Anne Patch"
64,12,87.2831408380265,"Ste Anne Patch"
65,12,87.2872700444247,"Ste Anne Patch"
66,12,87.2908022964483,"Ste Anne Patch"
